id,Arabian Clothing,Belt,Body,Care Instructions,Chest Pad,Color,Composition,Details,Fabric,Fit Type,Hem Shaped,Length,Lining,Material,Neckline,Pattern Type,Pockets,Season,Sheer,Size Fit,Sleeve Length,Sleeve Type,Style,Type,Waist Line,img,price
2097008,None,Yes,None,None,None,Coffee Brown,None,Tie Back,Non-Stretch,Regular Fit,Flared,Midi,None,None,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Elegant,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/03/16147750864988af0e80d4a243a8e349e59de4c63c_thumbnail_405x552.jpg,US$40.70
2101756,None,None,None,Machine wash or professional dry clean,None,Multicolor,"95% Polyester, 5% Spandex",Ruched,Slight Stretch,Regular Fit,Straight,Knee Length,None,Polyester,Round Neck,All Over Print,None,Summer,No,None,Short Sleeve,Regular Sleeve,Elegant,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/17/16212476117a2069feacc8dc15243e7aa8da2f327a_thumbnail_405x552.jpg,US$21.56
2104613,None,None,None,Machine wash or professional dry clean,None,Multicolor,"95% Polyester, 5% Spandex","Ruched, Drawstring",Slight Stretch,Slim Fit,Pencil,Short,None,Polyester,Round Neck,"Floral, All Over Print",None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Casual,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/02/01/161216877608bb5de1a081482119c3a3063f3379c9_thumbnail_405x552.jpg,US$17.74
2107863,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,Button,Non-Stretch,Regular Fit,Flared,Mini,None,Polyester,Spaghetti Strap,"Tropical, All Over Print",None,Summer,No,None,Sleeveless,None,Boho,Cami,None,http://img.ltwebstatic.com/images3_pi/2021/01/22/1611279019d75a0c0858d65c35c8e19c5883d9bfd4_thumbnail_405x552.jpg,US$7.53
2107907,None,None,None,Machine wash or professional dry clean,None,Lilac Purple,"95% Polyester, 5% Spandex",Button Front,High Stretch,Slim Fit,Pencil,Short,None,Polyester,Round Neck,Ditsy Floral,None,Summer,No,None,Short Sleeve,Regular Sleeve,Casual,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/02/08/161275801278dbc1f41c53a9887fcfc39a2f444b72_thumbnail_405x552.jpg,US$11.36
2112517,None,None,None,Machine wash or professional dry clean,None,Red,"95% Polyester, 5% Spandex","Ruched, Cut Out, Twist",High Stretch,Slim Fit,Pencil,Mini,None,Polyester,Off the Shoulder,Plain,None,Spring/Summer,No,None,Long Sleeve,Bishop Sleeve,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/01/29/1611904330fb166585309a55b624732e07dfd40f65_thumbnail_405x552.jpg,US$17.74
2119164,None,Yes,None,Machine wash or professional dry clean,None,Dark Green,100% Polyester,"Belted, Split",Non-Stretch,Regular Fit,Slit,Long,None,Polyester,Collar,Plain,None,Spring/Fall,No,None,Long Sleeve,Puff Sleeve,Elegant,Shirt,High Waist,http://img.ltwebstatic.com/images3_pi/2021/01/26/16116396424e99b1ec3c5ccdec857ada1684c96ee2_thumbnail_405x552.jpg,US$27.94
2120569,None,None,None,Machine wash or professional dry clean,None,Blue,"95% Cotton, 5% Polyester","Ruffle Hem, Button Front",Non-Stretch,Regular Fit,Flounce,Long,None,Cotton,Stand Collar,Gingham,None,Spring/Summer,No,None,Short Sleeve,Regular Sleeve,Modest,Shirt,Drop Waist,http://img.ltwebstatic.com/images3_pi/2021/02/05/16125034358c64d667ccc99ea2e4f4202108985c41_thumbnail_405x552.jpg,US$13.91
2126701,None,None,None,Machine wash or professional dry clean,None,Pink,"95% Polyester, 5% Spandex","Frill, Ruffle Hem",High Stretch,Slim Fit,Pencil,Short,None,Polyester,Strapless,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/21/16190189438ca74fb53c166bd808fe65204ae396ab_thumbnail_405x552.jpg,US$11.36
2140073,None,None,None,Machine wash or professional dry clean,None,Grey,100% Polyester,Zipper,Non-Stretch,Regular Fit,None,Short,None,Polyester,Collar,"Plaid, Houndstooth",None,Summer,No,None,Short Sleeve,Regular Sleeve,Casual,Tunic,None,http://img.ltwebstatic.com/images3_pi/2021/01/20/1611129116bb4876bd5fbd926d002844b1d3ff7f40_thumbnail_405x552.jpg,US$16.46
2140286,None,None,None,Machine wash or professional dry clean,None,Red,100% Polyester,"Ruffle Hem, Tie Back",Non-Stretch,Regular Fit,Flounce,Short,None,Polyester,Halter,Plain,None,Summer,No,None,Sleeveless,None,Casual,Smock,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/29/161968385436a297df23c7eaad453e70b418a31dd8_thumbnail_405x552.jpg,US$15.18
2143143,None,None,None,Machine wash or professional dry clean,None,Multicolor,"92% Polyester, 8% Spandex","Backless, Ruched, Lettuce Trim, Tie Back",High Stretch,Slim Fit,Pencil,Short,None,Polyester,Round Neck,"Floral, All Over Print",None,Spring/Summer,No,None,Long Sleeve,Regular Sleeve,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/02/05/16125104016234701f5371cff349ce8bdec31bb5ab_thumbnail_405x552.jpg,US$8.80
2147870,None,None,None,Machine wash or professional dry clean,None,Multicolor,"95% Polyester, 5% Spandex","Tiered Layer, Ruffle Hem, Tie Back, Shirred, Button Front",Slight Stretch,Regular Fit,Layered/Tiered,Short,None,Polyester,V neck,Ditsy Floral,None,Summer,No,None,Short Sleeve,Layered Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/02/16122344986749960ccbb6b1b11788130a660a4951_thumbnail_405x552.jpg,US$19.01
2150183,None,None,None,Machine wash or professional dry clean,None,Blue,"91% Polyester, 9% Spandex","Backless, Lace Up",Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Spaghetti Strap,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/01/16121452831c1370ab63c4e569e8122d9510cc431a_thumbnail_405x552.jpg,US$10.08
2154747,None,None,Lined,Machine wash or professional dry clean,Yes,Champagne,100% Polyester,"Ruffle, Cut Out, Contrast Sequin",Non-Stretch,Regular Fit,Flared,Maxi,None,Sequins,Cold Shoulder,All Over Print,None,All,No,None,Long Sleeve,Flounce Sleeve,Glamorous,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/01/27/1611726233ce751e012f8b869b83b2ed79729da547_thumbnail_405x552.jpg,US$49.64
2156435,None,None,None,Machine wash or professional dry clean,None,Green,100% Polyester,Zipper,Non-Stretch,Slim Fit,Pencil,Short,None,Glitter,Deep V Neck,Plain,None,All,No,None,Long Sleeve,Regular Sleeve,Glamorous,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/01/18/1610957359390a8046276c678acf206d6eb1291fb0_thumbnail_405x552.jpg,US$50.91
2160772,None,None,None,Machine wash or professional dry clean,None,Blue and White,100% Polyester,"Ruffle, Ruffle Hem",Non-Stretch,Regular Fit,Flounce,Maxi,None,Polyester,V neck,Ditsy Floral,None,Spring/Summer,No,None,Cap Sleeve,Butterfly Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/01/1614607839bb9d42a1f813824a018629e825291e49_thumbnail_405x552.jpg,US$24.12
2163225,None,None,None,Machine wash or professional dry clean,None,White,100% Nylon,Knot,Non-Stretch,Regular Fit,Straight,Short,None,Lace,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Elegant,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/04/16124194617ea1f51fe10ddfabd69e34b5107472b6_thumbnail_405x552.jpg,US$20.29
2165924,None,None,None,Machine wash or professional dry clean,None,Mint Green,100% Polyester,None,Non-Stretch,Regular Fit,Flared,Long,None,Polyester,V neck,Floral,None,Spring,No,None,Long Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/06/16125901209c79445fceb0d59f05a6237e4a3983d8_thumbnail_405x552.jpg,US$15.18
2166041,None,None,None,Machine wash or professional dry clean,None,Baby Blue,100% Viscose,"Frill, Tie Front",Non-Stretch,Regular Fit,Flared,Short,None,Rayon,Spaghetti Strap,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/02/161466250749a7c74923d6d1ad5cc438fd83e49d1c_thumbnail_405x552.jpg,US$12.63
2166981,None,Yes,Lined,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Wrap, Tiered Layer, Belted",Non-Stretch,Regular Fit,Layered/Tiered,Short,None,Polyester,V neck,Floral,None,Summer,No,None,Short Sleeve,Butterfly Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/26/1616745398caca4c5c4cb07fc7da7b287d940e613d_thumbnail_405x552.jpg,US$24.12
2169093,None,None,None,Machine wash or professional dry clean,None,Dusty Pink,"80% Viscose, 20% Linen","Frill, Lace Up, Shirred",Non-Stretch,Slim Fit,Pencil,Short,None,Viscose,Off the Shoulder,Plain,None,Summer,No,None,Sleeveless,None,Boho,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/01/25/1611563136d54be40cb1041fee43ee50e3d872438b_thumbnail_405x552.jpg,US$30.50
2169288,None,None,None,Machine wash or professional dry clean,None,Yellow,"95% Polyester, 5% Spandex",Rib-Knit,Slight Stretch,Slim Fit,Pencil,Long,None,Polyester,Round Neck,Plain,None,Summer,No,None,Sleeveless,None,Elegant,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/03/19/1616120908a94a7769ffe4839b31d1bdfdee27877d_thumbnail_405x552.jpg,US$8.80
2169739,None,Yes,None,Machine wash or professional dry clean,None,Mustard Yellow,"65% Polyester, 35% Cotton","Wrap, Button, Knot",Slight Stretch,Regular Fit,Straight,Maxi,None,Polyester,Collar,Plain,None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Elegant,Shirt,Natural,http://img.ltwebstatic.com/images3_pi/2021/01/20/1611122653c6ff6c2b62fa2982c6ee8dda81748005_thumbnail_405x552.jpg,US$39.43
2175768,Yes,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Frill, Knot",Non-Stretch,Regular Fit,Flared,Long,None,Polyester,Off the Shoulder,Ditsy Floral,None,Spring/Fall,No,None,Long Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/01/1612145547705a32a6daf50771d37c05f7bcf22661_thumbnail_405x552.jpg,US$22.84
2181455,None,None,None,Machine wash or professional dry clean,None,Baby Pink,"90% Polyester, 5% Cotton, 5% Spandex","Ruched, Twist",High Stretch,Slim Fit,Pencil,Short,None,Polyester,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/09/13/16314966593f577aeb5b1d8a713e0fd25487f86182_thumbnail_405x552.jpg,US$13.91
2182222,None,None,Lined,Machine wash or professional dry clean,None,Dusty Pink,100% Polyester,"Ruffle Hem, Pleated",Non-Stretch,Regular Fit,Flounce,Long,None,Chiffon,Tie Neck,Plain,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/01/25/1611576373bab0ac3db5920a56cccd3b572645ce98_thumbnail_405x552.jpg,US$40.70
2185282,None,None,None,Machine wash or professional dry clean,None,Lime Green,"50% Cotton, 50% Polyester","Backless, Ruched, Ruffle Hem, Tie Back, Zipper",Non-Stretch,Regular Fit,Mermaid,Long,None,Polyester,Spaghetti Strap,Gingham,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/24/16165492874e86a0bb7df416657710b1f8615c3112_thumbnail_405x552.jpg,US$19.01
2185602,None,None,None,Machine wash or professional dry clean,None,Red,100% Cotton,"Cut Out, Split, Twist, Shirred",Non-Stretch,Regular Fit,Slit,Short,None,Cotton,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Boho,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/03/05/161491049058745eafa0f6ce85c6cf1f00009e0b5d_thumbnail_405x552.jpg,US$15.18
2190764,None,Yes,None,Machine wash or professional dry clean,None,Khaki,100% Polyester,"Belted, Button, Split, Button Front",Medium Stretch,Regular Fit,Straight,Long,None,Polyester,Collar,Plain,None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Casual,Shirt,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/26/1621992561875f4a696b8a8663bdfcd8d1598d047c_thumbnail_405x552.jpg,US$22.84
2195380,None,None,None,Machine wash or professional dry clean,None,White,"95% Polyester, 5% Spandex","Backless, Frill, Ruffle Hem, Zipper, Tie Front",Non-Stretch,Regular Fit,Flounce,Mini,None,Mesh,Spaghetti Strap,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/23/1614067554dd0ee661b69c033d5089d3a993ab62a9_thumbnail_405x552.jpg,US$24.12
2196647,None,None,None,Machine wash or professional dry clean,None,Burnt Orange,100% Polyester,Wrap,Slight Stretch,Regular Fit,Wrap,Short,None,Polyester,Spaghetti Strap,Plain,None,All,No,None,Sleeveless,None,Glamorous,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/04/16124237416d871e2c6596ad2ec4d3400e8d311780_thumbnail_405x552.jpg,US$19.01
2200285,None,Yes,Lined,Machine wash or professional dry clean,None,Baby Blue,100% Polyester,Belted,Non-Stretch,Regular Fit,Flared,Midi,None,Chiffon,V neck,Plain,None,Spring/Summer,No,None,Long Sleeve,Regular Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/19/1616143397f1912c24c4c952dd990ab41ecdb83d89_thumbnail_405x552.jpg,US$26.67
2200452,None,None,Lined,Machine wash or professional dry clean,None,White,100% Polyester,Ruffle,Non-Stretch,Regular Fit,Flared,Midi,100% Polyester,Polyester,Round Neck,Plain,None,Summer,No,None,Cap Sleeve,Butterfly Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/04/1612431577bdbeba6260a739193a6a69904c64de8a_thumbnail_405x552.jpg,US$24.12
2203204,None,None,None,Machine wash or professional dry clean,None,Apricot,"95.7% Polyester, 4.3% Spandex",Zipper,High Stretch,Slim Fit,Pencil,Mini,None,Mesh,Strapless,None,None,All,No,None,Sleeveless,None,Glamorous,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/01/29/161190414179ae508288b6aba3c47c90376d6509a6_thumbnail_405x552.jpg,US$44.53
2203623,None,None,None,Machine wash or professional dry clean,None,Yellow,"80% Polyester, 20% Cotton",None,High Stretch,Regular Fit,Flared,Short,None,Polyester,Sweetheart,Plain,None,Summer,No,None,Short Sleeve,Puff Sleeve,Cute,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/23/1614067597ba67d758ded07727a86093aa15bcb90b_thumbnail_405x552.jpg,US$13.91
2211288,None,Yes,None,Machine wash or professional dry clean,None,Maroon,"95% Polyester, 5% Elastane","Wrap, Backless, Criss Cross, Tie Back",Slight Stretch,Regular Fit,Wrap,Long,None,Polyester,Spaghetti Strap,Plain,None,All,No,None,Sleeveless,None,Glamorous,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/03/161233407302da013d44820ab5e4c54167e162e41a_thumbnail_405x552.jpg,US$22.84
2214079,None,Yes,None,Machine wash or professional dry clean,None,Orange,"95% Polyester, 5% Spandex",Belted,Slight Stretch,Regular Fit,Flared,Knee Length,None,Polyester,Round Neck,Plain,None,Summer,No,None,Short Sleeve,Regular Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/23/1616500624379cff3289ab298dc3394b444276a910_thumbnail_405x552.jpg,US$13.91
2217702,None,Yes,Lined,Machine wash or professional dry clean,None,Baby Pink,"90% Polyester, 10% Spandex","Belted, Button Front",Medium Stretch,Regular Fit,None,Long,None,Lace,Stand Collar,Plain,None,Spring/Summer,No,None,Three Quarter Length Sleeve,Regular Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/15/1618484954f85243ed93de20c0b98ade172e92cfa8_thumbnail_405x552.jpg,US$36.88
2218646,None,None,Lined,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Tiered Layer, Ruffle Hem",Non-Stretch,Regular Fit,Layered/Tiered,Midi,None,Polyester,Spaghetti Strap,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/07/1612675285d8eed27f48e53b9a0022213c98e3cc27_thumbnail_405x552.jpg,US$20.29
2221836,None,None,None,Machine wash or professional dry clean,None,Red,"95% Polyester, 5% Spandex",Zipper,Non-Stretch,Regular Fit,Straight,Short,None,Polyester,Off the Shoulder,Polka Dot,None,Spring/Summer,No,None,Long Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/24/161416063486686fd81049eeecfdcd5fa4ea4bd4d9_thumbnail_405x552.jpg,US$15.18
2223674,None,None,Lined,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Zipper, Button Front, Ruched Bust",Non-Stretch,Regular Fit,Flared,Midi,None,Polyester,Sweetheart,Floral,None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/20/1613799015c9cb60c7ccd3e54f6b79b9ec11ea3fd5_thumbnail_405x552.jpg,US$24.12
2224686,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Knot, Ruched Bust",Non-Stretch,Regular Fit,Straight,Short,None,Polyester,Deep V Neck,Ditsy Floral,None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/02/20/1613791445354d71ae88103a1a0a1fdb89e564ded7_thumbnail_405x552.jpg,US$10.08
2224947,None,Yes,None,Machine wash or professional dry clean,None,White,"65% Polyester, 35% Cotton","Frill, Belted",Non-Stretch,Regular Fit,Flared,Maxi,None,Polyester,Notched,Plain,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Romantic,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/02/161467840763bff7b5b572644b28ff44a22e6915c5_thumbnail_405x552.jpg,US$17.74
2225402,None,None,None,Machine wash or professional dry clean,None,Dusty Blue,100% Polyester,"Drawstring, Rib-Knit",Slight Stretch,Slim Fit,Pencil,Short,None,Polyester,Round Neck,Plain,None,Summer,No,None,Sleeveless,None,Casual,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/02/22/161396490050db3a8f0fb02ee0b99b71faae4b923f_thumbnail_405x552.jpg,US$13.91
2225435,None,None,None,Machine wash or professional dry clean,None,Maroon,"97% Polyester, 3% Spandex","Ruffle, Wrap, Split",Non-Stretch,Regular Fit,Slit,Long,None,Polyester,V neck,Ditsy Floral,None,Spring/Summer,No,None,Three Quarter Length Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/31/16171881354fbd89d8ac32c8a23e6fee0839dae097_thumbnail_405x552.jpg,US$22.84
2229674,None,None,Lined,Machine wash or professional dry clean,None,Khaki,"95% Polyester, 5% Spandex","Ruched, Cut Out",Slight Stretch,Slim Fit,Pencil,Short,None,Polyester,One Shoulder,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/12/01/1638323823f6a0e3cbb2684848a07c50ae3d34a1e8_thumbnail_405x552.jpg,US$13.91
2231055,None,None,Lined,Machine wash or professional dry clean,None,White,100% Polyester,"Wrap, Ruffle Hem, Shirred",Non-Stretch,Regular Fit,Flounce,Short,None,Chiffon,V neck,Plain,None,Spring/Summer,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/17/1615945777080adc3944e9067bd8960af442db2c12_thumbnail_405x552.jpg,US$29.22
2233817,None,None,None,Machine wash or professional dry clean,None,Yellow,100% Rayon,"Ruffle Hem, Asymmetrical, Zipper",Non-Stretch,Regular Fit,Flounce,Short,None,Rayon,Off the Shoulder,Plain,None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/03/22/1616397931df75c67835fe406526c82e3ad7670835_thumbnail_405x552.jpg,US$21.56
2238911,None,None,Lined,Machine wash or professional dry clean,None,Baby Pink,100% Polyester,"Ruched, Zipper",Medium Stretch,Slim Fit,Pencil,Short,None,Mesh,Strapless,Plain,None,All,No,None,Sleeveless,None,Glamorous,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/02/25/1614232997cfdfe30f7d7a76fa259de50c34a8169f_thumbnail_405x552.jpg,US$30.50
2239510,Yes,None,None,Machine wash or professional dry clean,None,Dusty Pink,100% Polyester,"Pearls, Appliques, Contrast Sequin, Button Front",Non-Stretch,Regular Fit,Flared,Maxi,None,Polyester,V neck,Floral,None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/25/16193236410c1cef0bd005d992349014766c1e8731_thumbnail_405x552.jpg,US$31.77
2244588,None,None,None,Machine wash or professional dry clean,None,Green,"60% Polyester, 30% Rayon, 10% Spandex",Split Thigh,Slight Stretch,Slim Fit,Slit,Midi,None,Polyester,Scoop Neck,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/03/16/161586443154155ff3115d849955301728c18ee586_thumbnail_405x552.jpg,US$8.80
