id,Arabian Clothing,Belt,Body,Care Instructions,Chest Pad,Color,Composition,Details,Fabric,Fit Type,Hem Shaped,Length,Lining,Material,Neckline,Pattern Type,Pockets,Season,Sheer,Size Fit,Sleeve Length,Sleeve Type,Style,Type,Waist Line,img,price
2434933,None,None,None,Machine wash or professional dry clean,None,Mint Green,"80% Polyester, 20% Cotton",Split,Slight Stretch,Regular Fit,Slit,Midi,None,Polyester,Round Neck,Plain,None,Spring/Summer,No,None,Short Sleeve,Regular Sleeve,Casual,Tee,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/08/16178657232caa90ee1547b77266a26eb065bd3a90_thumbnail_405x552.jpg,US$13.91
2434945,None,Yes,None,Machine wash or professional dry clean,None,Red,"80% Polyester, 20% Cotton",Belted,Slight Stretch,Regular Fit,Straight,Short,None,Polyester,Round Neck,Plain,None,Summer,No,None,Sleeveless,None,Elegant,Tank,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/08/16178655727893686e49381caf7891f7558e0b1b9f_thumbnail_405x552.jpg,US$12.63
2434952,None,None,None,Machine wash or professional dry clean,None,Baby Pink,100% Polyester,"Wrap, Asymmetrical",Non-Stretch,Regular Fit,Asymmetrical,Short,None,Polyester,V neck,Floral,None,Summer,No,None,Sleeveless,None,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/20/16188978307a7b39b6f980fa44a282aadc8a60fa8c_thumbnail_405x552.jpg,US$13.91
2434971,None,None,None,Machine wash or professional dry clean,None,Green,"80% Polyester, 20% Cotton",Split,Slight Stretch,Regular Fit,Slit,Midi,None,Polyester,Round Neck,Plain,None,Spring/Summer,No,None,Short Sleeve,Regular Sleeve,Casual,Tee,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/08/1617865732dccc41e620201d8b52c26ca581a3b9ee_thumbnail_405x552.jpg,US$13.91
2434998,None,None,None,Machine wash or professional dry clean,None,Yellow,100% Polyester,"Frill, Ruffle Hem, Knot",Non-Stretch,Regular Fit,Flounce,Short,None,Polyester,Strapless,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/12/16207850816f2c9a354afd246ca788d7bfffee8500_thumbnail_405x552.jpg,US$13.91
2435036,None,Yes,None,Machine wash or professional dry clean,None,Multicolor,100% Cotton,Belted,Non-Stretch,Regular Fit,Flared,Long,None,Cotton,Round Neck,Graphic,None,Spring/Summer,No,None,Short Sleeve,Regular Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/25/16193307475090acdc49578184f65ef8b6c597cc2b_thumbnail_405x552.jpg,US$24.12
2435653,None,None,None,Machine wash or professional dry clean,None,Dusty Pink,100% Polyester,"Ruffle, Ruffle Hem",Non-Stretch,Loose,Flounce,Short,None,Polyester,V neck,Plain,None,Summer,No,None,Cap Sleeve,Flounce Sleeve,Boho,Smock,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/12/161823347179be40930fde5e53aef9d22971a196f1_thumbnail_405x552.jpg,US$19.01
2435669,None,None,None,Machine wash or professional dry clean,None,Dusty Pink,100% Polyester,"Ruffle, Wrap, Lace Up",Non-Stretch,Regular Fit,Wrap,Long,None,Polyester,Cold Shoulder,Plain,None,Spring/Summer,No,None,Short Sleeve,Flounce Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/02/16173436678aa2ed8e169f0793138aa6ad394207a3_thumbnail_405x552.jpg,US$20.29
2435704,None,None,None,Machine wash or professional dry clean,None,Green,100% Polyester,None,Non-Stretch,Regular Fit,Straight,Short,None,Satin,Round Neck,Plain,None,"Summer, All",No,None,Short Sleeve,Drop Shoulder,"Glamorous, Casual",Tunic,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/18/16213246238a6c2c8444c1b908a2b076266f527c74_thumbnail_405x552.jpg,US$10.08
2435751,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Ruffle Hem, Knot",Non-Stretch,Regular Fit,Flounce,Short,None,Polyester,Spaghetti Strap,Striped,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/19/1618797063c73e39a5878c73f7263564b3e717de07_thumbnail_405x552.jpg,US$16.46
2435808,None,Yes,None,Machine wash or professional dry clean,None,Burnt Orange,100% Polyester,"Belted, Split",Non-Stretch,Regular Fit,Straight,Long,None,Satin,Round Neck,Plain,None,Spring/Fall,No,None,Three Quarter Length Sleeve,Puff Sleeve,Elegant,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/29/16196613361c3ba32eb5493edf51d84284ba1dc294_thumbnail_405x552.jpg,US$24.12
2436664,None,None,None,Machine wash or professional dry clean,None,Red,100% Polyester,Embroidery,Non-Stretch,Regular Fit,Straight,Long,None,Polyester,Tie Neck,"Floral, Polka Dot",None,Spring,No,None,Three Quarter Length Sleeve,Flounce Sleeve,Boho,Tunic,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/24/162178997314aef41e43621887490cff438877a28a_thumbnail_405x552.jpg,US$20.29
2437728,None,None,None,Machine wash or professional dry clean,None,Yellow,100% Viscose,Tie Back,Non-Stretch,Regular Fit,Flounce,Long,None,Viscose,V neck,Striped,None,Spring/Summer,No,None,Short Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/08/1617845320cd4e92d24ee9c9ea8ee9ac621f0a4760_thumbnail_405x552.jpg,US$34.32
2437840,None,None,None,Machine wash or professional dry clean,None,Green,100% Polyester,"Knot, Split Thigh, Ruched Bust",Non-Stretch,Regular Fit,Slit,Midi,None,Polyester,Spaghetti Strap,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Boho,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/30/161974776527b4e42373d7b30c6e4b22fcbf28b47b_thumbnail_405x552.jpg,US$8.80
2437890,Yes,None,None,Machine wash or professional dry clean,None,Green,"97% Polyester, 3% Elastane","Ruched, Cut Out, Asymmetrical, Button",Non-Stretch,Regular Fit,Asymmetrical,Midi,None,Polyester,Stand Collar,Plain,None,All,No,None,Cap Sleeve,None,Elegant,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/18/162131054105689c3053d5e517d1953f0e90a76730_thumbnail_405x552.jpg,US$24.12
2438053,None,None,None,Machine wash or professional dry clean,None,Red,"97% Polyester, 3% Elastane","Backless, Ruched, Criss Cross, Split Thigh",Non-Stretch,Regular Fit,Slit,Long,None,Satin,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/17/16212305587c228ae11bbf143ec4cf8d4472e43722_thumbnail_405x552.jpg,US$13.91
2438077,None,None,Unlined,Machine wash or professional dry clean,None,Yellow,"98% Polyester, 2% Elastane","Wrap, Ruched, Asymmetrical, Rhinestone",Slight Stretch,Regular Fit,Asymmetrical,Mini,None,Satin,One Shoulder,Plain,None,All,No,None,Short Sleeve,None,Glamorous,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/14/1620958954fac35ca4322ad1842a96fed730692252_thumbnail_405x552.jpg,US$26.67
2438107,None,None,None,Machine wash or professional dry clean,None,Multicolor,"95% Polyester, 5% Elastane","Ruched, Cut Out, Drawstring, Tie Front",Slight Stretch,Slim Fit,Pencil,Mini,None,Polyester,Deep V Neck,Tie Dye,None,Summer,No,None,Long Sleeve,None,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/22/1624348142acc5265699ed62b25fc2f151444e28e5_thumbnail_405x552.jpg,US$13.91
2438146,Yes,None,Lined,Machine wash or professional dry clean,None,White,100% Polyester,"Ruffle, Tiered Layer, Ruffle Hem, Zipper",Non-Stretch,Regular Fit,Layered/Tiered,Midi,None,Guipure Lace,Stand Collar,Plain,None,All,No,None,Long Sleeve,Flounce Sleeve,Romantic,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/27/1619488568c8371230c88e09e0bfa227afe73073d3_thumbnail_405x552.jpg,US$59.84
2438165,None,None,None,Machine wash or professional dry clean,None,Orange,"50% Viscose, 45% Polyester, 5% Elastane",None,Slight Stretch,Slim Fit,Pencil,Maxi,None,Viscose,Round Neck,Plain,None,Summer,No,None,Sleeveless,None,Casual,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/25/16193523082bcde8f961ce9a1480d25e5c4b7cb4fe_thumbnail_405x552.jpg,US$12.63
2438183,None,None,None,Machine wash or professional dry clean,None,White,"90% Polyamide, 10% Elastane","Cut Out, Tie Front",Slight Stretch,Slim Fit,Pencil,Short,None,Lace,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Boho,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/28/16195805909bb3d5253d5cd59f2dbe92f63eedb1c1_thumbnail_405x552.jpg,US$16.46
2438236,None,None,None,Machine wash or professional dry clean,None,Black and White,100% Polyester,Tie Back,Non-Stretch,Regular Fit,Straight,Short,None,Polyester,Halter,Tribal,None,Summer,No,None,Sleeveless,None,Boho,Tunic,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/20/16188954991d6b4cbcd147e692acbff91c32ff0c65_thumbnail_405x552.jpg,US$8.80
2438248,None,None,None,Machine wash or professional dry clean,None,Apricot,"95% Polyester, 5% Elastane","Backless, Rib-Knit, Split Thigh",Medium Stretch,Slim Fit,Slit,Long,None,Polyester,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/17/16212295833b3db37d4f2ed035671ef7f0de0544b9_thumbnail_405x552.jpg,US$15.18
2438286,None,None,None,Machine wash or professional dry clean,None,White,"67.6% Polyester, 29.6% Viscose, 2.8% Elastane","Rib-Knit, Button Front",Slight Stretch,Slim Fit,Pencil,Short,None,Polyester,Polo,Plain,None,Summer,No,None,Short Sleeve,Regular Sleeve,Casual,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/12/161821435851874eaa1ec811bfb6d64177b89dad33_thumbnail_405x552.jpg,US$11.36
2438509,None,None,None,Machine wash or professional dry clean,None,Yellow,"65% Polyester, 35% Cotton",Button Front,Slight Stretch,Regular Fit,Flared,Long,None,Polyester,V neck,Plain,None,Spring/Summer,No,None,Half Sleeve,Puff Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/06/162027192721c8e9d9760a1876966e4d524503e2c6_thumbnail_405x552.jpg,US$20.29
2438526,None,Yes,None,Machine wash or professional dry clean,None,Multicolor,"65% Polyester, 35% Cotton","Ruffle Hem, Button",Non-Stretch,Regular Fit,Flounce,Long,None,Polyester,Round Neck,All Over Print,None,Spring/Summer,No,None,Short Sleeve,Regular Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/22/1619065912ac9aa023a762c7b9c466ff1d3138a797_thumbnail_405x552.jpg,US$25.39
2438721,None,None,None,Machine wash or professional dry clean,None,Blue and White,100% Polyester,None,Slight Stretch,Regular Fit,Flared,Maxi,None,Polyester,Spaghetti Strap,Tie Dye,None,Spring/Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/19/1618801145b62ebe572de1711a5d29d6eaa6d63f2a_thumbnail_405x552.jpg,US$20.29
2438838,None,None,None,Machine wash or professional dry clean,None,Blue,"92% Cotton, 8% Spandex",None,High Stretch,Slim Fit,Pencil,Knee Length,None,Cotton Blends,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/13/161829950869c406e29eec9005b3ee2bc6d921ea19_thumbnail_405x552.jpg,US$8.80
2438916,None,Yes,None,Machine wash or professional dry clean,None,Red,"97% Polyester, 3% Spandex",Split Thigh,Slight Stretch,Regular Fit,Slit,Midi,None,Satin,Off the Shoulder,Plain,None,Summer,No,None,Short Sleeve,Bishop Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/25/16193172364a98f7abe0045cf5ef56d04fca374d1a_thumbnail_405x552.jpg,US$27.94
2439139,None,None,None,Machine wash or professional dry clean,None,Red,100% Polyester,None,Non-Stretch,Regular Fit,Straight,Short,None,Polyester,Round Neck,Ditsy Floral,None,Summer,No,None,Short Sleeve,Batwing Sleeve,Boho,Fitted,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/06/16202666622b8aa6af5ddde7bcfbb2ce8aad0ea821_thumbnail_405x552.jpg,US$16.46
2440597,None,None,None,Machine wash or professional dry clean,None,Red,100% Polyester,"Ruffle, Frill, Ruffle Hem, Shirred",Slight Stretch,Regular Fit,Flounce,Short,None,Polyester,Off the Shoulder,Floral,None,Spring/Summer,No,None,Three Quarter Length Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/06/161769237313e18480df41b3358f9af3131aa7e92b_thumbnail_405x552.jpg,US$26.67
2440601,None,None,None,Machine wash or professional dry clean,None,Navy Blue,"95% Polyester, 5% Spandex","Ruffle, Zipper",Slight Stretch,Regular Fit,Pencil,Short,None,Polyester,Asymmetrical Neck,Plain,None,Summer,No,None,Short Sleeve,Regular Sleeve,Elegant,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/06/161769189692993c5f46095d6a5173108dafd314bb_thumbnail_405x552.jpg,US$35.60
2440608,None,None,None,Machine wash or professional dry clean,None,Navy Blue,"65% Polyester, 35% Cotton","Sheer, Contrast Mesh, Zipper",Slight Stretch,Regular Fit,Pencil,Midi,None,Polyester,Stand Collar,Plain,None,Spring/Fall,No,None,Long Sleeve,"Bishop Sleeve, Raglan Sleeve",Elegant,Fitted,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/06/1617692621a7e7cc1c2d05ee117363ce053c361874_thumbnail_405x552.jpg,US$31.77
2440655,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,Zipper,Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Spaghetti Strap,Floral,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/25/1621938750c7df611ccc2bbdf47b4ec89809a3d677_thumbnail_405x552.jpg,US$15.18
2440724,None,None,None,Machine wash or professional dry clean,None,Baby Pink,100% Polyester,"Cut Out, Button, Split Thigh",Non-Stretch,Regular Fit,Slit,Midi,None,Polyester,Round Neck,Plain,None,Summer,No,None,Cap Sleeve,Regular Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/31/1622449649320327088266681622037460e93effcf_thumbnail_405x552.jpg,US$17.74
2440742,None,None,None,Machine wash or professional dry clean,None,Black,100% Polyester,Zipper,Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Spaghetti Strap,Floral,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/06/16202693157002991aea32e2875056a3524a684fcc_thumbnail_405x552.jpg,US$15.18
2440767,None,None,Lined,Machine wash or professional dry clean,None,Burgundy,100% Polyester,"Ruffle, Ruched, Zipper",Slight Stretch,Slim Fit,Pencil,Mini,None,Satin,Strapless,Plain,None,All,No,None,Sleeveless,None,Glamorous,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/06/1617693660f325aa7becc9730479bcb1360c7ec274_thumbnail_405x552.jpg,US$26.67
2440871,None,None,None,Machine wash or professional dry clean,None,White,"65% Polyester, 35% Cotton",None,Slight Stretch,Regular Fit,Flared,Short,None,Polyester,Square Neck,Plain,None,Spring/Summer,No,None,Long Sleeve,Flounce Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/06/16176934315830b0a98e803c1f97de4e77231bf84e_thumbnail_405x552.jpg,US$16.46
2440893,None,None,None,Machine wash or professional dry clean,None,Mint Blue,"52% Rayon, 48% Polyester","Backless, Ruched, Asymmetrical, Criss Cross, Tie Back",Non-Stretch,Regular Fit,Asymmetrical,Short,None,Rayon,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/05/24/1621842861d56e68c28a3dce4c7264a57c4950ceeb_thumbnail_405x552.jpg,US$13.91
2440908,None,None,None,Machine wash or professional dry clean,None,Yellow,100% Cotton,"Frill, Shirred",Non-Stretch,Regular Fit,Flared,Mini,None,Cotton,Square Neck,Ditsy Floral,None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/18/16213077873f1e9cf0462798000fe42f55b641568f_thumbnail_405x552.jpg,US$13.91
2441069,None,None,None,Machine wash or professional dry clean,None,Burgundy,100% Polyester,"Wrap, Knot",Non-Stretch,Regular Fit,Wrap,Short,None,Polyester,V neck,Plain,None,Summer,No,None,Short Sleeve,Batwing Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/08/162308293166c4cf02568cbd74dad0e56560f90341_thumbnail_405x552.jpg,US$15.18
2441073,None,Yes,None,Machine wash or professional dry clean,None,Army Green,100% Polyester,Belted,Non-Stretch,Regular Fit,Flared,Midi,None,Polyester,V neck,Plain,None,Summer,No,None,Short Sleeve,Flounce Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/09/22/163228070387ba739a8e6981535476873554150596_thumbnail_405x552.jpg,US$20.29
2441101,None,None,None,Machine wash or professional dry clean,None,Yellow,100% Polyester,"Ruffle Hem, Zipper",Non-Stretch,Regular Fit,Flounce,Short,None,Polyester,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/30/1619750305c2396ec50ec1fba76e2c06bfb548dbce_thumbnail_405x552.jpg,US$17.74
2441115,None,None,None,Machine wash or professional dry clean,None,Rose Red,100% Cotton,"Tie Front, Button Front",Non-Stretch,Regular Fit,Flared,Short,None,Cotton,V neck,Plain,None,Summer,No,None,Half Sleeve,Batwing Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/15/16184572948e839cb5bb784fee911397d157bd4f71_thumbnail_405x552.jpg,US$19.01
2441121,None,Yes,None,Machine wash or professional dry clean,None,Dark Green,100% Cotton,"Ruffle, Asymmetrical, Belted, Zipper",Non-Stretch,Regular Fit,Wrap,Short,None,Cotton,Round Neck,Plain,None,Summer,No,None,Cap Sleeve,Butterfly Sleeve,Boho,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/13/1618304724680fd8445a492a4859b05171f6af3e56_thumbnail_405x552.jpg,US$16.46
2441123,None,Yes,None,Machine wash or professional dry clean,None,Burgundy,100% Cotton,"Ruffle, Asymmetrical, Belted, Zipper",Non-Stretch,Regular Fit,Wrap,Short,None,Cotton,Round Neck,Plain,None,Summer,No,None,Cap Sleeve,Butterfly Sleeve,Boho,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/13/16183047360860f6951489d22856bbe19b9c6c0690_thumbnail_405x552.jpg,US$19.01
2441135,None,None,None,Machine wash or professional dry clean,None,Apricot,100% Polyester,"Wrap, Knot",Non-Stretch,Regular Fit,Wrap,Short,None,Polyester,V neck,Plain,None,Summer,No,None,Short Sleeve,Batwing Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/11/162340195629300c7c6b6ab7a2d95fb6a57893716a_thumbnail_405x552.jpg,US$15.18
2441136,None,Yes,None,Machine wash or professional dry clean,None,Coffee Brown,100% Polyester,Belted,Non-Stretch,Regular Fit,Flared,Midi,None,Polyester,V neck,Plain,None,Summer,No,None,Short Sleeve,Flounce Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/26/16194114445887665801814353eabd7dcd5cb2ca1c_thumbnail_405x552.jpg,US$20.29
2441517,None,None,None,Machine wash or professional dry clean,None,Olive Green,"97% Polyester, 3% Elastane","Ruffle, Knot, Button Front",Non-Stretch,Regular Fit,Straight,Short,None,Satin,Collar,Plain,None,All,No,None,Long Sleeve,Flounce Sleeve,Glamorous,Shirt,Natural,http://img.ltwebstatic.com/images3_pi/2021/06/17/16239376400784488997b3ed2c6dbb125fba30c1df_thumbnail_405x552.jpg,US$20.29
2441919,None,None,None,Machine wash or professional dry clean,None,Blue and White,100% Cotton,Cut Out,Non-Stretch,Regular Fit,Straight,Short,None,Cotton,Cold Shoulder,Striped,None,Summer,No,None,Short Sleeve,Butterfly Sleeve,Boho,Tunic,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/27/1619487300cefc7b3d3b40f73634f2955ef7800099_thumbnail_405x552.jpg,US$10.08
2441957,Yes,None,None,Machine wash or professional dry clean,None,Yellow,100% Polyester,"Rhinestone, Zipper",Non-Stretch,Regular Fit,Flared,Maxi,None,Chiffon,V neck,Plain,None,Spring,No,None,Long Sleeve,Batwing Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/07/1623049041d4b6d4f27197537f035b12ce9161ad69_thumbnail_405x552.jpg,US$47.08
2442212,None,Yes,None,Machine wash or professional dry clean,None,Mustard Yellow,100% Polyester,Belted,Non-Stretch,Regular Fit,Straight,Short,None,Polyester,V neck,Plain,None,Summer,No,None,Short Sleeve,Roll Up Sleeve,Casual,Tunic,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/20/16188958146b2626b7c74431841aa9ecc593e29b50_thumbnail_405x552.jpg,US$11.36
2442750,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,Button,Non-Stretch,Regular Fit,Flared,Long,None,Polyester,V neck,Floral,None,Spring/Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/08/162046539750378a63f7dd2c6aa9322e493f78c1d4_thumbnail_405x552.jpg,US$24.12
2442802,None,None,None,Machine wash or professional dry clean,None,Multicolor,"65% Polyester, 35% Cotton",None,Non-Stretch,Regular Fit,Flared,Maxi,None,Polyester,Tie Neck,"Floral, All Over Print",None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Boho,Smock,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/16/1623822465e98b0679613144787b958465fbe591d8_thumbnail_405x552.jpg,US$26.67
2442956,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,None,Medium Stretch,Slim Fit,Pencil,Midi,None,Polyester,Scoop Neck,"Floral, All Over Print",None,Summer,No,None,Short Sleeve,Regular Sleeve,Elegant,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/26/1619418287149b7be79ed3ed5ca7ae09f2757b639f_thumbnail_405x552.jpg,US$13.91
2443209,None,None,None,Machine wash or professional dry clean,None,Navy Blue,100% Cotton,"Wrap, Knot, Split Thigh",Non-Stretch,Regular Fit,Slit,Midi,None,Cotton,V neck,Plain,None,Summer,No,None,Short Sleeve,Puff Sleeve,Sexy,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/24/16192345937f54e415ed3bf7b7d1b69d1e5b6522ab_thumbnail_405x552.jpg,US$26.67
2443538,None,Yes,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,Belted,Non-Stretch,Regular Fit,Straight,Short,None,Polyester,Notched,Tropical,None,Summer,No,None,Cap Sleeve,Batwing Sleeve,Boho,Tunic,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/20/16188871684e50721e0e0fe1dbe1e44d25880ad984_thumbnail_405x552.jpg,US$12.63
2443848,None,None,None,None,None,Apricot,None,"Backless, Twist, Rib-Knit",Slight Stretch,Slim Fit,Pencil,Mini,None,None,Round Neck,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/06/07/1623050015cbe6206a3962a6396018a8751a0ddb1d_thumbnail_405x552.jpg,US$10.08
2444674,None,Yes,None,Machine wash or professional dry clean,None,Black and White,"65% Polyester, 35% Cotton","Wrap, Ruffle Hem, Knot",Non-Stretch,Regular Fit,Wrap,Long,None,Polyester,V neck,Ditsy Floral,None,Spring/Summer,No,None,Short Sleeve,Butterfly Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/11/161815298263c8da2e972dc93041941ad775cc198b_thumbnail_405x552.jpg,US$19.01
2444675,None,None,Lined,Machine wash or professional dry clean,None,White,100% Polyester,None,Non-Stretch,Regular Fit,Flared,Long,None,Lace,V neck,Plain,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/11/162340478199e9b3125912fd9703c0b4aad48e9092_thumbnail_405x552.jpg,US$27.94
2445068,None,Yes,None,Machine wash or professional dry clean,None,Baby Blue,"98% Polyester, 2% Elastane",Belted,Non-Stretch,Regular Fit,Flared,Long,None,Polyester,Square Neck,"Floral, All Over Print",None,Spring/Summer,No,"Asian Size, Smaller than European Size (or US Size).",Half Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/24/162184605305fe60884146952630c284da9ac5f983_thumbnail_405x552.jpg,US$19.01
2445330,None,None,None,Machine wash or professional dry clean,None,White,100% Cotton,None,Slight Stretch,Regular Fit,Straight,Short,None,Cotton,Round Neck,Plain,None,Summer,No,None,Short Sleeve,Regular Sleeve,Casual,Tee,Natural,http://img.ltwebstatic.com/images3_pi/2021/04/27/1619510010f0f0f667784f01492f5058039f7c2e07_thumbnail_405x552.jpg,US$11.36
2445370,None,None,None,Machine wash or professional dry clean,None,Black and White,100% Polyester,Ruffle Hem,Non-Stretch,Regular Fit,Flounce,Midi,None,Polyester,V neck,Gingham,None,Spring/Summer,No,None,Short Sleeve,Puff Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/27/1619500225263d8fad397fd8cd76fdbbdc041ed996_thumbnail_405x552.jpg,US$19.01
2445374,None,None,None,Machine wash or professional dry clean,None,Dusty Blue,100% Polyester,None,Non-Stretch,Regular Fit,Flared,Long,None,Polyester,Round Neck,Polka Dot,None,Spring/Summer,No,None,Short Sleeve,Butterfly Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/05/13/1620891928fe0e2e518c6599ab54ca12941acf0550_thumbnail_405x552.jpg,US$20.29
2445384,None,None,None,Machine wash or professional dry clean,None,Grey,"60% Polyester, 35% Cotton, 5% Elastane","Ruched, Asymmetrical",Medium Stretch,Regular Fit,Pencil,Short,None,Polyester,One Shoulder,Plain,None,Summer,No,None,Short Sleeve,Regular Sleeve,Elegant,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/15/16263210844b3ad5eee9707b27e911391f983d3467_thumbnail_405x552.jpg,US$16.46
2445905,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,None,Non-Stretch,Regular Fit,Straight,Long,None,Polyester,Sweetheart,"Floral, All Over Print",None,Spring/Summer,No,None,Short Sleeve,Puff Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/08/16231231620821ab5fc7c29b36d35d14472906450b_thumbnail_405x552.jpg,US$22.84
2445933,None,None,Lined,Machine wash or professional dry clean,None,White,100% Polyester,Contrast Mesh,Slight Stretch,Regular Fit,Flared,Maxi,None,Mesh,V neck,Galaxy,None,All,No,None,Sleeveless,None,Glamorous,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/04/15/16184939611e838cde66adb6db7f0ed873036048f7_thumbnail_405x552.jpg,US$31.77
